kind	id	sha256	verdict	notes
asset_source	models/block/amethyst_ward.json	ec18f4c15589210b392233a7d721be93f8f09cd4e760282285fbb8e70f2b9b93	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/block/amethyst_ward_powered.json	e82316d2c639438d73e8012bbe91040878aef58f037df899d0da90943b61950b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/block/arcane_crucible.json	7590e3936646626b46b3f6eb9b95ede6a21e742f6d79c89db685b65d872dd071	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/block/arcane_crucible_active.json	5474925830ba09d0be04ff8d4483057925fc95fcfcfbed1754784928fd6db4cb	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/block/darkness.json	9ac7f87cddf90c81b7af454825d8a2d8e1534a997f28c2fb58340ab6c131a7ee	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/block/pure_light.json	52939669700eac75f83fb4e656b09f8a34e8557709a4b2f85fd36baec57813c3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/amethyst_greatblade.json	241e2fbcba8fc78e6bc09afa148c527646f34d866c611e32b9a2c4c316f47294	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/amethyst_greatpick.json	550c5872599bfa3225f933fa4d5465053fc213d7274013c92401256e0575131c	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/amethyst_greatshovel.json	916d82697623784d1af31da7762b21e385173f42c1985eb55bfeec46eae957dc	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/amethyst_ward.json	17ec4c168f86a24f6c073d918db5bd235595d24e15c2fa78bef3fe05ac39c53a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/ancient_greatslab.json	b492f5d7b37ee367eb4555ae6a79672ffa1894a7fb8bfb0572c561d3844c60c5	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/arcane_crucible.json	9d59a2e0d45ddd09365fc3d8a5b01febca7796a82aae553059210025a1af0dd7	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_dagger.json	8460cc3dc0bcf7d1e1e151be22c19c7115dfaa5e112d52ec121326ad1523bf88	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_greataxe.json	b27f21d322d0a757af90e71d16c172c5a76942a6caf69996bc9f6058d2b0d6bd	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_greatsword.json	613e9db6d4d89f3da64919b126a8c7f0dcf9da42f54d98dc996b58d524fc769c	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_pickaxe.json	1e09b1e3034e750429cacb2f0d79c396fac5bb9df62b309e87ae08d119ba0df5	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_sabre.json	00c4d44f1031cdbe3c3f6e6d802f7219b2bb14101559d48e7d87cd4f867de042	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_scythe.json	106512fbfe0733e0581f00f741bb73aba56f7be0d3e66745b5e63abfc9688cfa	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/azure_shovel.json	893287c3660332ed84e5038ae052c7ebd1e2d701335b3f6b4761316d4c516e08	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/berserkers_cleaver.json	a41ec6f3f769e8a9259ebe479c3a5c573ed9af311f077d84f9887fb3b99347e8	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/berserkers_greataxe.json	d329b425659955e1306de1f1d6b4191b6dd73be9f1154f83616ef01032a08108	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/black_iron_clobberer.json	23d15d0e4349ae9d1949208dbcc85dc74689039a3f3b3916de57934115c30123	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/black_iron_greataxe.json	1f3bbf9d02c10f598e4223d44ea4c5ce0728b02bc733701aafa1c111660c5f78	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/black_iron_greatsword.json	d9ece1b964349d31f413e7d8c2caa9352d37d1828178734524c79b30d3bdb78b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/blue_crystal.json	af23bd00f066c308dacefd1505926a8269e769885fe860eb05170f25640126be	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/calamity_blade.json	53f27959edf61b7e5148d4b857b9ea0c2e552df702a8ab3788c125bb39908b8a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/claymore.json	71f881fb823da08a15ee0feab9d9ca8b2557dfd174992baef6c732dd74c4680a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/crescent_greataxe.json	2a1d8a7b8f02bb812da6b2fbeb2d73d599284c13ed64f8529eeb5b8e9570183e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/crimson_cleaver.json	0914375c20015baa0aad953f64bda40fa4e560ee5cebb871d595d6f959a9768d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/crystal_frostblade.json	473e5ee9d0692d98779b6d82d9005c938ac422793db6e1f8b77c53b69d4bf34e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/crystal_frostscythe.json	f6d6c5df300df4c1e5995c9f0ec8df3204eee98f23bf17bf50a7b352822bee8f	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/dark_crystal.json	e5e6d237f3acb6f373fbbab4cda9633cff736e51315bb42873ad848d925cb42e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/dark_herald_spawn_egg.json	86d3e1df86df08abc1a726c1cdbc13250e906c8c3c5fd3513da7e9d89973e704	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/darkness.json	a8e458350b3bd451f7adb8556d24cfa8cf95db76aca63b1046af6258677c6768	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/darkness_creature_spawn_egg.json	e6ff2050fa6f1bc2ef5d295606f91949b8e68ca600943b5d02a0259842f15596	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/demonic_sword.json	57d7e4955b45f12c2ede5241c4f6f7b0a7cdcfd13b98376b3dd1e66772ed1617	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/demons_blood_blade.json	37665014746e8c90a92b6785131757909bdc1660217f652e90450ca8375dff81	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/demons_blood_pick.json	4c16eee97c8ad68540a91e41f8e5df6cad883974fdaf5052fef18a99ba4e40a9	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/demons_blood_shovel.json	a8c3af5860ddc935364d234ca1a1029435eaedbde0c94798f7a745f315c004a9	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/demonslayers_greatsword.json	44d004297f79129eb00dd7e0bc17db8596b20698d524ad3e09474a5b230bc597	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/dragon_sword.json	77f630c592df0686699b2f9e9441a050aad9e0a6805b4c500d7dd82678c262a3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/emerald_greatcleaver.json	769694d0b39862ef584b230addd4ab15a5a73c6dce9ed39bf3fda79b4ffc8593	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/ethereal_frostblade.json	0fe7128348903c8f3b68cd461cc4c4d0696d0ca943df2ab64cd9a1778734095d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/first_vessel_spawn_egg.json	55140da295f88fd0fc10bc3219be6b0b253df3615539927ad3aef396eeba6df3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/flamberge.json	dcdd30d70f8070c66d629b4004a5e6fa8de3b9ac3e1236e08063480f120e98ad	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/gilded_phoenix_greataxe.json	63529c2e9a6b88aad9bea96ea5269a6c9434927999ace0f98614767c92a96726	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/gloomsteel_greataxe.json	da59f0ba353468bff0b96d306435b3f7c571d34532caa641d1954a89a326f42c	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/gloomsteel_katana.json	70941df80d62ccd048db7880891747cb43dcb3a5d9a702f5bc8b20fecdbc2b1d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/gloomsteel_knife.json	765677e9132046bed9586daf03ef28ac7b092d591fd5af6d759cfb9accca3068	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/grand_claymore.json	cce9c6149aa346ecc0e931f33b3b895fbd0cdb367893b86e856bb18bc8f23596	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/green_crystal.json	d29243ef2afc119ed8376f7ebd5a3d24cc5dd353eaba4f158279a427b3b46fcb	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/heavenly_partisan.json	3d61e571d8d5bbc322561b5520a09707d3c8fcf7fb56fc79e51351cc0d50220c	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_ammolite.json	4755a3e3e2b84d69928d5ae492101d296d87ec94b86e6487ecd5ad4465fdfacc	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_amulet.json	27e8752564225ffe6e5441906e770f4ac9ce4c454e5e7478bf314aaaabe133ea	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_beating_heart.json	433b6efcbc89e97918549a24e236e0e54c08ae05033d153a2dd1f2aa6d98a9ac	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_blackpearl.json	3dac2376f70e79096230859e62af9b2eba494f97e93fbaeb95e438b992dfedc3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bloodstone.json	3fd75bfdb81f94c1ddcc599b52ebe133c2dcf41e9ccb2dff8cb0f8721d3a12a2	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bonefigurine.json	1af901094540314c391e36ddc493c47c68426ea52a918ab1445c43eb635842ac	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_active_1.json	415a1d8425be79724cbc1ab66a7d8f2425672a5948fc070e754d78dce4d3fe35	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_active_2.json	c257a396565b4f3d7f129d813fecfb2f682d13e96f7553ea5bf909a8641bc4b2	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_active_3.json	2e70e57dc8459524e9f6f1aa8a959bbd445fd9d748fb5ed5602c053a41c902d4	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_inert_1.json	9b3285e06f6a8021c08887901c820183e982f2a5eab82f444b93fbd7762ae385	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_inert_2.json	5269c74ba422560905c147acea1eb1fe2863be4e107336bdc8e92c7917b3d3f0	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bound_runestone_inert_3.json	6497c886ba0a0db474fe311b13738d269c392aee0376de4f7aa0dd0751c4fc45	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bowl.json	a8b8a26a2bc4a187e804bd6eadd6f691ff52071eadfdcb4e6d41d2a1a243aae5	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_bullion.json	d5656e7160d8c905980df5b1d9967b531dbffac52b3cd3488fc31457e8214431	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_coins.json	781c2a0e1b553f0e151e41cde20d95bc56b5f0b30e981fb19e69a35334349ad7	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_corroded_copper_ring.json	5e43e4b5d4c711ca77c01f7cc0bf6389114b63ec0e02893da1ecab4be2e71106	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_dark_bone_figurine.json	fe35d7897cb28f097bab1c5e9732692ae9d79db9d8ea2771559d4c3f71c3122a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_diamond_ring.json	a6ad3c123f2bc3535df79d47c85289bf78e02b88bbf3dc6632242dfc5c34ed1e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_dripping_orb_1.json	5a209ec04aec3338849ca3cf51ef696a49ae4a35914a395bfee83d1164640545	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_dripping_orb_2.json	0f78ea742654403639cdcc5112017d5d02a4b6534c5283a531e6d88e7532ca9d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_emerald_ring.json	03ffe58d1bc985b3ff7dd13c2a96b27e34e9e3a580296b05477e14d65a55c4dc	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_emperyeanjewel.json	560824bf6cdd1f6596e2b3a7f6a733e973cf910be665f467d2064c044bffbf5c	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_flute.json	c950823a346c23939ef99256ca12000936fd068afffbb3afca80bef2d08fbaa4	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_ghoul_heart.json	9772879bfd47c21cce47782a3f35c023b9879877f701b431301bf9f6895e962e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_heart_mechanism.json	736ac42aa11d8b474f2d0402d393a63c9ac10e0f770a9547e53e51e8eecec04d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_lodestone.json	2381de8133e8e756d797dcf9329f7ad6176428c91c16ed4b033ba5cb2e8e2060	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_malignember.json	ca27f98626ffe18f86bbb98baf5b48795105c06d7b90c5c7000e309980af089a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_oddstone.json	1cc60f6506f00546096bae72f452932b20f2738cac1834533a177796e642ded6	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_philosopherstone.json	3fc858263aa1d4101ac07123e9fcc5529d60f4ef6449d4a75c2c085f131d6c09	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_plain_copper_ring.json	582e556e68153425784d72e03a35cf0c60cac4665e0dd79eaab71ffd761e0daf	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_ritualdagger.json	77e97a3f42919a43fff7ea88b19dd51e5bd4ef29cf79d8321051675cbb06b2fa	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_back.json	2b0ca23672dd0d938c617df9faecf6e4c419d2154f171edac2b060809bde556f	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_dark_inscribed_large.json	3596b817f7a87c46998b685476d7ade2e022a43136a4a3478ec18244bcc1584c	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_dark_inscribed_medium.json	86a5d6817330da396628acd6b7efbd88170fd30a32b8d6dbdae1dc845c0c9af6	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_dark_inscribed_small.json	cf4423ff04a0f55acb8a416f9128a1a5b38cc221f565bbefbebfe51004b927dc	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_dark_inscribed_tiny.json	7e8379e05ae550ab5f9063d45821635d0813cca597e89efdd7e8540d7efdb9c5	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_dark_large.json	8e2b9544da97b67216999375086b8d409e50a03eadba93c97f0da585bc720ad7	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_dark_medium.json	80bcdcee8a9ebd5e03716c812b7065068ef3aabde9081e6c9a1a880cf562bbec	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_dark_small.json	cfe102fae6f3752b8eff2d67141bb1d89377a999687d4b37cfe90c301d8732ac	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_dark_tiny.json	0efbc524f19c586fa2aaf3e55787dab40cd04b694ec1248b6f44c2ecb76e1964	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_frigid.json	3f5789a1b7104c768e724df8ce2b65fdc6f097694f5943129057c90b575d5a5f	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_inert.json	246426b5377e1519f87b761f7b314da8d62de22b2d0e4b5813d03371acc2accd	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_0.json	29d510aca134bf2a4333631aa751bf81ccdf612168005717ae1da02b217b2c31	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_1.json	437d9a442d6c9965cbb9854c3f2face3aa3320422a8ff54721e84c52b08ca43a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_10.json	751b86853712cd46ac11e433ae1f5321adc948b9bdb3823d9d1e98ea10f67128	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_2.json	0fa8a6e51b9bd1227ab84785c53421ea3b99d6b1914074beec1c29c29f716ec2	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_3.json	7f9a208ec002698f3cc0c23ae379fc3effb1e8ba3d30537b6275307ee8282418	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_4.json	a2edda884341b8740a2d55a65c6fb0b205c624abced1b6d50f52f5abeba87c0e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_5.json	1b56cc85642ed03932788981b517953118d1539524368c953e09c38667f7c3bf	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_6.json	9007152ae0e46d969c8b00fcaaacd5c370e309ff972cc8c0af5fe546a6aaafeb	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_7.json	ae39c4abfc19e2d30b1d0fe0a655704f57ea11359b28f59063e035ec8acada59	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_8.json	50362f993296910d1293bf738a404f6e7788b989fcb4678cb43faa64ea512007	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_runestone_overlay_9.json	bd41e306cc1ae4c8be76a99d5a2d24675c251eb35aab2de7aecd71a43a5ad199	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_smallpot.json	4aa036dea40ad8dcd02fdc88230202403d3c423cd5757bdd881776ad8b437a0b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulmatrix.json	bcee201433e905b777a500ede236fdd9459a530a0641163277f026eca0c94d25	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_large.json	9698cd3a76da76333932cc846b1d38dcf38ba5ba5983553791b7cb110bfa3f98	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_large_inert.json	f9ba8ff31331fd955fc458e3f99cbaf3b72b7e05491006e9f39fac6f6e1533e5	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_medium.json	7f9bbd86670e041d0ee47b3432153300e4bfd2188c6880f89f01b526fec4e4fe	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_medium_inert.json	97f804b7cbf9f59cb56e698993a607f539e753d42ff5645ddba11b4d76774490	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_small.json	5dcad44f6a3f811dd1aeb192f8c1c61611cdcb3f229b71395fd5c7418745e755	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_soulstone_small_inert.json	60c51a35981e76bb07ff6b28d41cf33e4631c7801a37c4c2d5889bf2529c72b4	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_star.json	524eaf30b92094587755f32e4272dec4a46636681b63b063f59f6ac0414afe6e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_star_animated.json	297c4561acbf40fa3029ac10b0275f38206814f4eb22e39160549df5354cd560	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_trilobite_fossil.json	304520644d665597b301a3d85b5091033d0f25f4cb7926780ec2edb2a7009aa7	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_trilobitefossil.json	ec075343ebb9eb200e329fd3b05bc0b278a81729f4cc6f6b947ef8a9de4bc40b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_artifact_woodheart.json	84ec827d008fec847c18e325998c171c8ab189e9b453f30eac3289e6d2b3c1af	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_blood_salts_2.json	a022761d5a46ed41caea86250f69f278b7941b29dd3afd1a9e4cac6854a4310e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_abyssal.json	0c65c17918045467d62992bfd66c05013c02ae890ed59c765939d2e067c53806	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_blight.json	45cf3af1595d64212fe08dad41b2b467a0c96aafa76a91d03d91ae03d3037ca3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_celestial.json	b073125f532ba4274bcdeeaae713d730766e7d4ee18e1db2cb3217af44dc4bd5	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_deep.json	2e806ad226af8137751d52dbd3af4114f4eb54965495ad5ea6e3e8b7fe5be3a6	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_infernal.json	f9df7776a25bbce14b9ba52a249531071b8807e11f285084484c18b24e2bca79	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor.json	fb1d36d384d2530285c60a42442406340920cecc8be6ed607adfeff501d4edef	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_abyssal.json	68fb81e289477cd7a2084d0a2ae65a6a7eeb6cfd6a36b3e5611b94dacaecb62a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_blight.json	060b4eacb507be2e6077596c8db52095e9ae77f03717f109ac051b1c624ece01	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_celestial.json	a8ea636908a82550de40c2ae90a64a3da033e2b3e28080d7f6cd94388a82acb4	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_deep.json	3b4b094746105f4d6584058801e51a90a92feb8e1ad2e3b0f132712af306314a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_infernal.json	faa690108301bd31b93c90ba3a87a469a485c9197e3d4b11a7566197309c4ac4	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_recolor_overlay_wild.json	40ffce8870546cbf243ddab79058059460e72d7dc9aa077a18aa9866e0bbdbf3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_grimoire_wild.json	923c6508cb66884eb33602174a74af7b2b904e6b3174ef8585977975228e449a	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_page_written.json	a6ee3fe532264511c4ce602dfbb11481e228b79614a366bc0a804e9f9897499d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_book_tattered.json	b8bfedff6b822c3d26a72e55a0f320b1cacc9025ab0e7c822f273f0c5d876411	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_device_miniportal.json	5d7eb903aed3313d53c488d5d639f8db432144b9521b8dfcc700115a0d47520e	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_device_miniportal_active.json	2a469ed2d60ea9c903488d333d29e6e44b8fb3b33133b02bf9ab67bdcafb0b32	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_apple_green.json	965c1886428e08a6e8088a622403964e8c51edeb420497d2a72a24baee894a64	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_apple_wormy.json	9381cd63c0dcbf8984c655b36494da329e73d757818c0ec20ab6327e6d8c032d	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_apple_wormy_2.json	dba78f398f97bd43cd2a27c23b1d6d819849ddc5a19fbb4e53d8ed7c1a4dd7c3	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_bacon_cooked.json	5d34a4180468d8cf3e707129abf87c754f39779d8af1e4c2525c16b911a2e6db	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_bacon_raw.json	5f9092868e9b9640e8930581bf706624473264bf6e1b71d71b7e015216078e1b	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_beans.json	9f91fcacad75d45d29f4303a4e8981fc7ca5261c4dd119ded32fe47a4a637af2	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_beet.json	ab3166576be2f0bf57c02e7501c43e960004745d6d9e27dba6f4c908d81a6977	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_billberry.json	4a99729de379ead9dabd2ab5457e59f095e7720ccb05b228ea5308ec63357cc2	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
asset_source	models/item/imported_food_blackberry.json	290b32caf20ac751e71f22b831a611327410abbf399f3cd06404d7b37a839850	PASS	Manually accepted resolved graph/schema contract; no pixel surface applies
